200;5;51.2946419;3.1358267;BLANKENBERGE
200;4;50.3570012;3.8975237;BLAREGNIES
200;4;50.5011488;3.6617443;BLATON
200;4;50.3728646;3.8046909;BLAUGIES
200;5;50.6792685;5.7246643;BLEGNY
200;4;50.5129847;3.4147110;BLEHARIES
200;4;50.6615562;5.1206261;BLEHEN
200;4;49.5695443;5.6272350;BLEID
200;4;50.6887850;5.2859129;BLERET
200;4;50.5875422;3.6861599;BLICQUY
200;5;51.1829141;5.5758576;BOCHOLT
200;5;51.1664397;4.4971700;BOECHOUT
200;4;50.7457053;5.2333527;BOEKHOUT
200;5;51.2516687;3.7098678;BOEKHOUTE
200;4;50.6822338;5.1665335;BOELHE
200;4;50.8958339;2.8563982;BOEZINGE
200;4;50.7397102;4.1352487;BOGAARDEN
200;4;49.8641094;4.8856280;BOHAN
200;4;50.5018645;4.6140590;BOIGNEE
200;4;50.7509166;5.5800620;BOIRS
200;4;50.6959633;3.8873146;BOIS-DE-LESSINES
200;4;50.3884450;4.8229103;BOIS-DE-VILLERS
200;4;50.5042728;4.2159271;BOIS-D'HAINE
200;4;50.3973258;5.3375844;BOIS-ET-BORSU
200;4;50.6009713;4.9284973;BOLINNE
200;5;50.6595214;5.7557256;BOLLAND
200;4;50.6680410;4.8739731;BOMAL BT.
200;4;50.3768155;5.5239400;BOMAL-SUR-OURTHE
200;4;50.7302959;5.7434753;BOMBAYE
200;6;50.7878492;5.3873759;BOMMERSHOVEN HAREN
200;4;50.5748650;5.5359176;BONCELLES
200;4;50.6253802;4.9575925;BONEFFE
200;5;51.0169318;4.5741123;BONHEIDEN
200;4;50.4952458;4.9272263;BONINNE
200;4;50.7018874;4.6894627;BONLEZ
200;4;49.7109446;5.8184409;BONNERT
200;4;50.4707971;5.0336188;BONNEVILLE
200;5;50.4977429;3.6128621;BON-SECOURS
200;4;50.3724477;5.3807551;BONSIN
200;5;51.0460108;4.7625115;BOOISCHOT
200;4;51.0873534;2.7440942;BOOITSHOEKE
200;5;51.0924256;4.3779474;BOOM
200;4;50.9408520;5.7197253;BOORSEM
200;5;50.9803397;4.5744373;BOORTMEERBEEK
